,team,season,travel_OPS+,no_travel_OPS+,team_OPS+,gap_OPS+,no_gap_OPS+,tz_OPS+,no_tz_OPS+,team_home_OPS+,team_away_OPS+
33,ARI,2009,113.77156755367754,94.22713829245204,96.88721226461605,92.81882849364055,122.68817799187266,97.64862235710146,96.87929047508494,111.92328924403951,82.20202449884042
34,ARI,2010,110.2338558077287,101.2823276443954,102.35805094170702,80.92758782776124,129.6831530356414,118.3073544701748,100.98786607804212,115.60668468814458,89.34304170827173
35,ARI,2011,115.14614585785657,102.88373213792568,104.54441053997164,106.87375660093377,121.3417517092112,127.46473585802143,102.67626325215798,116.45067153754742,92.82418487048298
36,ARI,2012,106.98746420408396,102.90674282767576,103.64362459264945,89.78721080067493,115.3262747222442,111.43926612240094,102.54026946896788,109.30185426131204,98.22325680814727
37,ARI,2013,104.75496204937383,98.01120890974305,99.03233163667187,125.37304920980708,96.73338701842651,94.90576658383043,99.52364496523631,105.07963991550157,93.43208630635314
38,ARI,2014,94.94714696115625,93.99201313157887,94.13315309231814,82.03730579009462,98.48516345459015,106.80060662204207,92.83732090236808,104.8332962240456,83.49263055490054
39,ARI,2015,109.87290996185193,104.02112992970585,104.84787003826517,75.33332521943423,121.22233978005195,108.61055271640456,104.56002595674114,110.2282377012711,99.69741827352246
40,ARI,2016,126.00132235890484,99.47504762443171,103.21394866130547,95.62460556874149,140.0052681311906,114.63384347729146,102.03915473935545,113.55133931644082,92.85340965857375
41,ARI,2017,120.50798476279132,103.23390131356693,105.36737862050596,147.87736881087773,102.07899549393113,109.32624314248844,104.94533416983214,124.62527287598988,86.2144151991064
42,ARI,2018,94.47130049418413,94.1575958188397,94.11477529478573,93.92278948483003,96.34508880919404,83.37123497381036,95.48317438471159,97.5253544676813,90.73398765785532
43,ARI,2019,101.8366988196112,98.67101475062428,99.05067730007362,101.09671707564485,104.67402407696191,93.26491890824771,99.57998815226372,96.5623597566764,101.44769463509991
44,ARI,2020,110.81541857736488,87.29747731212308,91.66592294417093,129.53593338643344,102.54200952760888,86.56995230050755,92.48463144965994,107.68497358393327,75.50307472236409
45,ARI,2021,86.27537089449406,92.30003416653388,91.17789517278064,88.66860552071199,83.6098445711428,101.77190007628548,90.08518709906585,101.38349696766964,81.11096541780931
46,ARI,2022,90.65458677487193,95.38680442148006,94.58157603726114,84.04755321600406,94.26353826404022,92.4193697479291,94.95508557970113,92.19030426079271,96.86800153577462
47,ARI,2023,101.02080981554833,98.89203956552788,99.24216858464483,98.30108231747334,102.92496750687631,102.35531278939752,98.85611058238656,106.30196100086344,92.36905884437914
48,ATL,2000,84.48494594370075,101.38892638401317,98.03967781544468,97.34660780316614,77.27608124027745,87.77291134964942,98.72596884396106,101.74793197688432,94.49441113429273
